,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1663,50,8,50.0,6000,1,0,3,1,1,1,1,21,3,3,1,2,5,7,1950,1970,2,1,14,14,3,0.0,3,5,2,3,3,1,4,384.0,1,0.0,384.0,768.0,1,3,1,4,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,8,0,0,6.0,1950.0,1,1.0,308.0,3,3,3,0,12,0,0,0,3,0,0,3,2009,WD ,129500
1664,60,6,0.0,10364,1,0,2,1,1,1,1,9,3,3,1,4,6,5,1995,1996,2,1,9,9,3,0.0,3,3,3,4,3,1,1,0.0,1,0.0,806.0,806.0,1,4,1,5,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,8,1,3,4.0,1995.0,3,2.0,373.0,3,3,3,0,40,0,0,0,0,0,0,5,2007,WD ,168000
1665,50,8,50.0,6000,1,0,3,1,1,1,1,4,3,3,1,2,6,5,1939,1950,2,1,14,14,3,0.0,3,3,2,3,3,1,2,264.0,1,0.0,475.0,739.0,1,5,1,5,874,468,0,1342,0.0,0.0,2,0,2,2,3,7,8,1,4,6.0,1939.0,1,1.0,240.0,3,3,3,0,0,0,0,0,0,0,0,4,2008,WD ,105000
1666,20,6,0.0,10530,1,0,2,1,1,2,1,16,3,3,1,1,6,5,1971,1971,4,1,10,10,3,0.0,3,3,2,3,3,1,5,282.0,2,35.0,664.0,981.0,1,3,1,5,981,0,0,981,1.0,0.0,1,1,3,1,3,5,8,0,0,6.0,1979.0,1,2.0,576.0,3,3,3,0,312,40,0,0,0,0,0,3,2007,WD ,143250
1667,20,6,75.0,9525,1,0,3,1,1,1,1,6,3,3,1,1,5,6,1995,2006,2,1,13,13,3,0.0,3,3,3,4,3,1,1,0.0,1,0.0,1099.0,1099.0,1,5,1,5,1099,0,0,1099,0.0,0.0,1,1,3,1,4,6,8,0,0,2.0,1999.0,1,1.0,352.0,3,3,3,278,0,0,0,0,0,0,0,6,2008,WD ,144000
1668,60,6,0.0,8880,1,0,2,1,1,1,1,24,3,3,1,4,7,5,1994,2002,2,1,13,13,3,0.0,4,3,3,4,3,1,6,695.0,1,0.0,253.0,948.0,1,5,1,5,1222,888,0,2110,1.0,0.0,2,1,3,1,4,8,8,2,2,2.0,1994.0,2,2.0,463.0,3,3,3,0,130,0,0,0,0,0,0,5,2010,WD ,205000
1669,85,6,82.0,8410,1,0,2,1,1,2,1,15,3,3,1,7,6,6,1974,1974,2,1,10,10,3,0.0,3,3,2,4,3,3,5,924.0,1,0.0,46.0,970.0,1,3,1,5,1026,0,0,1026,1.0,0.0,1,0,2,1,3,5,8,1,1,2.0,1974.0,1,2.0,528.0,3,3,3,193,0,0,0,0,0,0,0,4,2007,WD ,143000
1670,120,3,42.0,4385,1,0,2,1,1,1,1,25,3,3,5,1,9,5,2001,2001,2,1,13,13,3,0.0,4,3,3,5,3,3,6,964.0,1,0.0,455.0,1419.0,1,5,1,5,1419,0,0,1419,1.0,0.0,1,1,2,1,5,5,8,1,3,2.0,2001.0,3,2.0,588.0,3,3,3,155,58,0,0,0,0,0,0,9,2008,WD ,290000
1671,20,6,100.0,12919,1,0,2,1,1,1,1,19,3,3,1,1,9,5,2009,2010,4,1,13,13,4,760.0,5,3,3,5,3,4,6,2188.0,1,0.0,142.0,2330.0,1,5,1,5,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,8,2,4,2.0,2009.0,3,3.0,820.0,3,3,3,0,67,0,0,0,0,0,0,3,2010,New,611657
1672,20,6,82.0,12464,1,0,1,4,1,2,2,6,3,3,1,1,5,5,1996,1996,2,1,13,13,3,0.0,3,4,3,4,3,1,6,732.0,1,0.0,308.0,1040.0,1,4,1,5,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,8,0,0,6.0,2000.0,1,2.0,576.0,3,3,3,168,0,0,0,0,4,0,0,11,2009,WD ,152000
1673,120,6,43.0,5005,1,0,2,3,1,1,1,26,3,3,5,1,8,5,1992,1992,2,1,7,7,3,0.0,4,3,3,4,3,1,5,263.0,1,0.0,1017.0,1280.0,1,5,1,5,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,8,0,0,2.0,1992.0,2,2.0,506.0,3,3,3,0,82,0,0,144,0,0,0,1,2010,WD ,191500
1674,60,6,76.0,9591,1,0,3,1,1,1,1,19,3,3,1,4,8,5,2004,2005,2,1,13,13,2,344.0,4,3,3,5,3,3,1,0.0,1,0.0,1143.0,1143.0,1,5,1,5,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,8,1,4,4.0,2004.0,2,3.0,852.0,3,3,3,192,151,0,0,0,0,0,0,10,2007,WD ,317000
1675,50,6,70.0,6960,1,0,3,1,1,1,1,23,3,3,1,2,7,8,1940,1998,2,1,14,14,3,0.0,3,3,1,3,3,1,5,258.0,1,0.0,422.0,680.0,1,5,1,4,798,504,0,1302,0.0,0.0,1,1,2,1,4,6,8,2,4,2.0,1940.0,1,1.0,224.0,3,3,3,0,0,0,0,126,3,0,0,7,2007,WD ,165250
1676,20,6,75.0,9825,1,0,3,1,1,1,1,8,3,3,1,1,5,5,1966,1966,4,1,7,7,3,0.0,3,3,2,3,3,1,3,609.0,1,0.0,483.0,1092.0,1,3,1,5,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,8,0,0,2.0,1966.0,1,1.0,264.0,3,3,3,259,0,0,0,161,3,0,0,4,2008,COD,123000
1677,20,6,88.0,14175,1,0,3,1,1,1,1,23,4,3,1,1,6,8,1956,1956,2,1,7,7,3,0.0,3,3,2,3,4,4,6,776.0,1,0.0,212.0,988.0,1,3,1,4,1188,0,0,1188,1.0,0.0,1,0,1,1,3,4,8,1,3,2.0,1956.0,1,2.0,621.0,3,3,3,102,89,231,0,0,0,0,0,6,2008,WD ,185000
1678,20,6,74.0,7400,1,0,3,1,1,2,1,16,1,3,1,1,7,6,1962,1962,2,1,14,14,3,0.0,3,3,2,3,3,1,2,809.0,1,0.0,236.0,1045.0,1,4,1,5,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,8,0,0,6.0,1962.0,1,2.0,528.0,3,3,3,0,0,0,0,0,0,0,0,3,2006,WD ,120000
1679,20,6,88.0,10738,1,0,2,1,1,2,1,20,3,3,1,1,6,7,1966,1966,4,1,7,7,3,0.0,3,3,2,3,3,1,5,792.0,1,0.0,301.0,1093.0,1,4,1,5,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,8,1,2,2.0,1966.0,2,2.0,484.0,3,3,3,224,0,0,0,0,3,2,400,11,2007,WD ,158500
1680,60,6,65.0,8366,1,0,2,1,1,1,1,24,3,3,1,4,6,5,2004,2004,2,1,13,13,3,0.0,4,3,3,4,3,1,1,0.0,1,0.0,798.0,798.0,1,5,1,5,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,8,0,0,2.0,2004.0,2,2.0,520.0,3,3,3,138,45,0,0,0,0,0,0,12,2008,WD ,173000
1681,90,6,70.0,9842,1,0,3,1,1,4,1,16,3,3,3,1,4,5,1962,1962,2,1,7,7,3,0.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,1,5,1224,0,0,1224,0.0,0.0,2,0,2,2,3,6,8,0,0,5.0,1962.0,1,2.0,462.0,3,3,3,0,0,0,0,0,0,0,0,3,2007,WD ,101800
1682,70,6,60.0,7200,1,0,3,1,1,1,1,22,2,3,1,4,7,9,1936,2007,2,1,14,14,3,0.0,4,4,3,4,4,1,5,350.0,4,210.0,0.0,560.0,1,5,1,5,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,8,0,0,6.0,1971.0,2,2.0,576.0,3,3,3,256,0,0,0,0,3,0,0,4,2009,WD ,155000
1683,30,6,60.0,10230,1,2,3,1,1,1,1,21,3,3,1,1,5,7,1925,1950,2,1,9,9,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,1054.0,1054.0,1,5,1,5,1078,0,0,1078,0.0,0.0,1,0,3,1,5,6,8,0,0,6.0,1987.0,1,1.0,264.0,3,3,1,0,0,0,0,112,2,0,0,12,2009,WD ,125000
1684,20,8,52.0,8626,1,0,3,1,1,1,1,21,3,3,1,1,4,6,1956,1956,2,1,9,9,3,1.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,1,4,1,5,968,0,0,968,0.0,0.0,1,0,2,1,3,5,8,0,0,2.0,1956.0,1,1.0,331.0,2,3,3,0,0,0,0,0,0,0,0,5,2007,WD ,104500
1685,60,6,74.0,8834,1,0,3,1,1,1,1,19,3,3,1,4,9,5,2004,2005,4,1,13,13,4,216.0,4,3,3,5,3,1,6,1170.0,1,0.0,292.0,1462.0,1,5,1,5,1462,762,0,2224,1.0,0.0,2,1,4,1,5,10,8,1,4,2.0,2004.0,3,3.0,738.0,3,3,3,184,0,0,0,0,0,0,0,6,2009,WD ,350000
1686,90,6,60.0,8544,1,0,3,1,1,1,1,16,3,3,3,1,3,4,1950,1950,2,1,12,11,3,0.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,1,4,0,3,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,8,0,0,6.0,1949.0,1,2.0,400.0,3,3,3,0,0,0,0,0,0,0,0,7,2006,WD ,93500
1687,60,6,68.0,9179,1,0,2,1,1,1,1,6,3,3,1,4,7,5,1999,1999,2,1,13,13,2,158.0,4,3,3,4,3,1,6,633.0,1,0.0,240.0,873.0,1,5,1,5,882,908,0,1790,1.0,0.0,2,1,3,1,4,7,8,0,0,2.0,1999.0,2,2.0,588.0,3,3,3,0,88,0,0,0,0,0,0,6,2008,WD ,193000
1688,70,6,79.0,11526,1,0,2,2,1,1,2,7,3,3,1,5,6,7,1922,1994,2,1,9,9,3,0.0,3,3,1,5,3,1,1,0.0,1,0.0,588.0,588.0,1,2,1,5,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,7,1,4,6.0,1993.0,3,2.0,672.0,3,3,3,431,0,0,0,0,0,0,0,9,2008,WD ,191000
1689,30,8,70.0,5684,1,0,3,1,1,1,1,21,3,3,1,1,6,8,1930,2005,4,1,14,14,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,813.0,813.0,1,5,1,4,813,0,0,813,0.0,0.0,1,0,2,1,4,5,8,0,0,6.0,1932.0,1,1.0,270.0,2,2,1,0,113,0,0,0,0,0,0,6,2006,WD ,110000
1690,60,6,0.0,11885,1,0,3,1,1,1,1,6,3,3,1,4,8,5,2001,2001,2,1,13,13,2,108.0,4,3,3,4,3,3,6,990.0,1,0.0,309.0,1299.0,1,5,1,5,1299,573,0,1872,1.0,0.0,2,1,3,1,5,7,8,1,3,4.0,2001.0,2,2.0,531.0,3,3,3,160,122,0,0,0,0,0,0,11,2009,WD ,261500
1691,20,6,80.0,9600,1,0,3,1,1,1,1,16,3,3,1,1,5,6,1956,1956,4,1,9,9,3,0.0,3,3,2,3,3,1,3,504.0,1,0.0,546.0,1050.0,1,4,1,5,1050,0,0,1050,0.0,0.0,1,0,2,1,3,5,8,0,0,2.0,1956.0,1,1.0,338.0,3,3,3,0,0,0,0,0,0,0,0,6,2009,WD ,128900
1692,60,6,114.0,17242,1,0,2,1,1,1,1,17,3,3,1,4,9,5,1993,1994,4,1,9,9,2,738.0,4,4,3,5,3,4,3,292.0,6,1393.0,48.0,1733.0,1,5,1,5,1933,1567,0,3500,1.0,0.0,3,1,4,1,5,11,8,1,3,2.0,1993.0,2,3.0,959.0,3,3,3,870,86,0,0,210,0,0,0,5,2006,WD ,584500
1693,20,6,75.0,10215,1,0,3,2,1,1,1,8,3,3,1,1,4,5,1954,1954,4,1,14,14,2,132.0,3,3,3,3,3,1,5,492.0,1,0.0,372.0,864.0,1,5,1,5,948,0,0,948,0.0,0.0,1,0,3,1,3,5,8,0,0,2.0,1954.0,1,1.0,248.0,3,3,3,0,0,0,0,0,0,0,0,2,2007,WD ,111000
1694,50,6,60.0,8550,1,0,3,1,1,1,1,4,7,3,1,2,5,5,1926,1950,2,1,7,7,3,0.0,3,3,3,2,3,1,1,0.0,1,0.0,750.0,750.0,1,3,1,5,960,356,0,1316,0.0,0.0,1,0,4,1,3,7,8,0,0,6.0,1965.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,0,10,2007,ConLw,90000
1695,60,6,0.0,18450,1,0,2,1,1,1,1,16,3,3,1,4,6,5,1965,1979,1,3,10,10,1,113.0,3,4,2,4,3,1,2,187.0,3,723.0,111.0,1021.0,1,3,1,5,1465,915,0,2380,0.0,0.0,2,1,3,1,3,7,2,1,1,5.0,1965.0,1,2.0,596.0,3,3,3,0,265,0,0,0,0,0,0,8,2007,WD ,129000
1696,20,6,0.0,14778,1,0,2,4,1,3,1,7,5,3,1,1,6,7,1954,2006,4,1,7,7,2,72.0,4,3,2,3,3,1,4,728.0,1,0.0,568.0,1296.0,1,5,1,5,1640,0,0,1640,1.0,0.0,1,0,3,1,4,7,8,1,4,6.0,1993.0,1,2.0,924.0,3,3,3,108,0,0,216,0,0,0,0,11,2008,WD ,224000
1697,160,3,30.0,3180,1,1,3,1,1,1,1,25,3,3,5,4,6,5,2005,2005,2,1,9,9,3,0.0,4,3,3,4,3,1,6,390.0,1,0.0,210.0,600.0,1,5,1,5,600,600,0,1200,1.0,0.0,2,1,2,1,4,5,8,0,0,6.0,2005.0,2,2.0,480.0,3,3,3,0,166,0,0,0,0,0,0,5,2008,WD ,165000
1698,70,8,52.0,3068,1,2,3,1,1,1,1,21,3,3,1,4,6,8,1920,1993,2,1,13,13,3,0.0,3,4,1,3,3,1,1,0.0,1,0.0,662.0,662.0,1,5,1,5,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,8,0,0,6.0,1920.0,1,1.0,180.0,3,3,3,0,0,112,0,0,4,0,0,2,2010,WD ,122000
1700,60,6,104.0,13518,1,0,3,1,1,1,1,19,3,3,1,4,9,5,2008,2009,4,1,13,13,4,860.0,5,3,3,5,3,1,1,0.0,1,0.0,1926.0,1926.0,1,5,1,5,1966,1174,0,3140,0.0,0.0,3,1,4,1,5,11,8,2,4,4.0,2009.0,3,3.0,820.0,3,3,3,144,78,0,0,0,0,0,0,7,2009,New,485000
1701,50,8,90.0,33120,1,0,0,1,1,1,1,21,7,2,1,2,6,5,1962,1962,2,1,4,14,3,0.0,3,3,2,3,3,1,1,0.0,1,0.0,1595.0,1595.0,1,3,1,5,1611,875,0,2486,0.0,0.0,2,0,5,1,3,8,8,1,4,6.0,1962.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,0,10,2006,WD ,220000
1702,60,6,0.0,13142,1,0,2,1,1,2,1,6,5,3,1,4,6,5,1997,1997,2,1,13,13,2,128.0,3,3,3,4,3,1,6,688.0,1,0.0,176.0,864.0,1,5,1,5,872,899,0,1771,1.0,0.0,2,1,3,1,4,6,8,0,0,2.0,1997.0,2,2.0,600.0,3,3,3,0,96,0,0,0,0,0,0,7,2008,WD ,215700
1703,20,6,107.0,11362,1,0,2,1,1,1,1,19,3,3,1,1,8,5,2004,2005,2,1,9,9,4,42.0,4,3,3,5,3,2,6,1039.0,1,0.0,797.0,1836.0,1,5,1,5,1836,0,0,1836,1.0,0.0,2,0,3,1,4,7,8,1,4,2.0,2004.0,3,3.0,862.0,3,3,3,125,185,0,0,0,0,0,0,3,2009,WD ,280000
1704,20,6,92.0,10845,1,0,2,1,1,2,1,19,3,3,1,1,8,5,2003,2004,2,1,13,13,2,504.0,4,3,3,4,3,2,6,1149.0,1,0.0,454.0,1603.0,1,5,1,5,1575,0,0,1575,1.0,0.0,2,0,2,1,4,7,8,1,3,2.0,2003.0,3,3.0,732.0,3,3,3,216,28,0,0,0,0,0,0,6,2008,WD ,284000
1705,180,8,21.0,1936,1,0,3,1,1,1,1,14,3,3,4,7,4,6,1970,1970,2,1,6,6,3,0.0,3,3,2,4,3,3,4,131.0,6,499.0,0.0,630.0,1,4,1,5,630,0,0,630,1.0,0.0,1,0,1,1,3,3,8,0,0,7.0,None,0,0.0,0.0,0,0,3,0,0,0,0,0,3,0,0,12,2007,WD ,84500
1706,20,6,80.0,9760,1,0,3,1,1,1,2,16,3,3,1,1,6,7,1963,1984,4,1,14,14,2,218.0,3,3,2,3,3,4,4,717.0,2,263.0,415.0,1395.0,1,3,1,5,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,7,1,3,2.0,1963.0,2,2.0,440.0,3,3,3,657,0,113,0,240,0,0,0,5,2010,WD ,192000
1707,70,8,66.0,3960,1,2,3,1,1,1,1,21,3,3,1,4,7,8,1930,1950,2,1,14,14,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,502.0,502.0,1,3,0,5,502,502,0,1004,0.0,0.0,1,0,2,1,4,5,8,1,1,6.0,1930.0,1,1.0,200.0,2,3,1,280,0,68,0,0,3,0,0,7,2006,WD ,105000
1708,20,6,70.0,9100,1,0,3,1,1,1,1,6,3,3,1,1,7,5,2004,2005,4,1,13,13,3,0.0,4,3,3,4,3,1,6,24.0,1,0.0,1836.0,1860.0,1,5,1,5,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,8,1,4,2.0,2004.0,3,2.0,484.0,3,3,3,120,33,0,0,0,0,0,0,10,2006,WD ,216837
1709,20,6,80.0,9600,1,0,3,1,1,1,1,16,3,3,1,1,5,6,1960,1960,2,1,9,9,2,203.0,2,2,2,3,3,1,3,658.0,1,0.0,638.0,1296.0,1,3,1,5,1496,0,0,1496,0.0,0.0,2,0,3,1,4,6,8,0,0,2.0,1960.0,2,2.0,450.0,3,3,3,0,22,0,0,0,3,0,0,2,2008,WD ,141500
1710,20,6,57.0,9764,1,0,2,1,1,4,1,23,2,3,1,1,5,7,1967,2003,2,1,13,13,3,0.0,3,3,2,3,3,1,4,702.0,1,0.0,192.0,894.0,1,5,1,5,894,0,0,894,1.0,0.0,1,0,3,1,4,5,8,0,0,2.0,1967.0,2,2.0,450.0,3,3,3,0,0,0,0,0,0,0,0,5,2008,WD ,130000
1711,20,6,60.0,8430,1,0,3,3,1,1,2,6,3,3,1,1,5,5,1978,1978,2,1,7,7,2,136.0,3,3,2,4,3,1,3,616.0,1,0.0,424.0,1040.0,1,3,1,5,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,8,2009,WD ,124000
1713,20,6,66.0,12778,1,0,3,1,1,1,1,16,3,3,1,1,5,6,1952,2003,2,1,9,9,3,0.0,3,3,2,3,3,1,6,658.0,1,0.0,350.0,1008.0,1,5,1,4,1008,0,0,1008,1.0,0.0,1,0,2,1,3,4,8,0,0,2.0,1952.0,2,1.0,280.0,3,3,3,0,154,0,0,0,3,0,0,1,2006,WD ,139500
1714,20,6,60.0,8172,1,0,3,3,1,1,1,8,3,3,1,1,4,5,1955,1955,2,1,15,10,3,0.0,3,3,2,3,3,1,5,682.0,1,0.0,182.0,864.0,1,3,1,5,864,0,0,864,1.0,0.0,1,0,3,1,3,5,8,0,0,6.0,1996.0,1,2.0,528.0,3,3,1,196,0,0,0,0,0,0,0,10,2007,COD,79275
1715,20,6,64.0,9037,1,0,2,3,1,1,1,27,3,3,1,1,8,5,2006,2006,4,1,13,13,2,32.0,4,3,3,4,3,3,6,428.0,1,0.0,1048.0,1476.0,1,5,1,5,1484,0,0,1484,0.0,0.0,2,0,2,1,5,6,8,1,4,2.0,2006.0,2,2.0,472.0,3,3,3,120,33,0,0,0,0,0,0,12,2007,WD ,265900
1716,30,6,52.0,6292,1,0,3,2,1,1,1,22,3,3,1,1,6,5,1930,1950,2,1,14,14,3,0.0,3,3,1,4,3,2,3,384.0,1,0.0,384.0,768.0,1,3,0,5,790,0,0,790,0.0,0.0,1,0,2,1,3,4,8,0,0,6.0,1925.0,1,1.0,160.0,2,3,3,0,141,0,0,0,0,0,0,4,2008,WD ,91000
1717,60,6,85.0,11900,1,0,3,1,1,1,1,9,3,3,1,4,5,6,1977,1977,2,1,7,14,2,157.0,3,3,3,4,3,1,5,400.0,1,0.0,722.0,1122.0,1,5,1,5,946,988,0,1934,1.0,0.0,2,1,3,1,3,6,8,1,3,2.0,1977.0,1,2.0,567.0,3,3,2,0,176,0,0,200,0,0,0,7,2009,WD ,185000
1718,20,6,70.0,7945,1,0,3,1,1,1,1,16,3,3,1,1,5,6,1959,1959,2,1,4,14,3,0.0,3,3,2,3,3,1,5,179.0,4,506.0,465.0,1150.0,1,5,1,4,1150,0,0,1150,1.0,0.0,1,0,3,1,3,6,8,0,0,2.0,1959.0,2,1.0,300.0,3,3,3,0,0,0,0,0,0,0,0,5,2006,WD ,141000
1719,60,6,134.0,16659,1,0,2,1,1,2,1,19,3,3,1,4,8,5,2007,2008,2,1,13,13,3,0.0,4,3,3,4,3,1,1,0.0,1,0.0,1582.0,1582.0,1,5,1,5,1582,570,0,2152,0.0,0.0,2,1,3,1,4,7,8,1,4,6.0,2007.0,1,2.0,728.0,3,3,3,0,368,0,0,0,0,0,0,6,2007,New,260116
1720,30,6,50.0,9340,1,0,3,1,1,1,1,8,3,3,1,1,4,6,1941,1950,4,1,9,9,3,0.0,3,3,2,3,3,1,3,344.0,1,0.0,328.0,672.0,1,3,1,5,672,0,0,672,1.0,0.0,1,0,2,1,3,4,8,0,0,2.0,1941.0,1,1.0,234.0,3,3,1,0,113,0,0,0,0,0,0,8,2009,WD ,113000
1721,80,6,0.0,11454,1,0,1,1,1,2,1,24,3,3,1,8,8,5,1995,1995,2,1,13,13,2,302.0,4,3,3,4,3,4,6,770.0,1,0.0,631.0,1401.0,1,5,1,5,1511,0,0,1511,1.0,0.0,2,0,3,1,4,6,8,1,2,2.0,1995.0,3,3.0,811.0,3,3,3,168,42,0,0,0,0,0,0,2,2008,WD ,225000
1722,30,6,80.0,8480,1,0,3,1,1,2,1,16,3,3,1,1,5,6,1945,1950,2,1,9,9,3,0.0,3,4,2,3,3,1,4,700.0,1,0.0,93.0,793.0,1,3,1,5,793,0,0,793,1.0,0.0,1,0,2,1,2,4,8,0,0,6.0,1945.0,1,1.0,240.0,3,3,3,0,0,0,0,0,0,0,0,8,2009,WD ,113000
1723,80,6,65.0,6305,1,0,3,1,1,1,1,8,3,3,1,8,6,6,1975,1975,2,1,10,10,3,0.0,3,3,2,3,3,3,5,528.0,1,0.0,480.0,1008.0,1,3,1,5,1096,0,0,1096,1.0,0.0,1,0,3,1,3,5,8,1,2,6.0,1975.0,1,1.0,352.0,3,3,3,0,0,0,0,0,0,0,0,6,2010,WD ,125200
1724,60,6,82.0,9709,1,0,2,1,1,1,1,19,3,3,1,4,8,5,2007,2007,2,1,13,13,4,120.0,5,3,3,5,3,4,6,778.0,1,0.0,140.0,918.0,1,5,1,5,958,1142,0,2100,1.0,0.0,2,1,3,1,5,8,8,2,4,4.0,2007.0,3,3.0,786.0,3,3,3,172,104,0,0,0,0,0,0,9,2007,New,319500
1725,50,6,60.0,10930,1,2,3,2,1,1,1,16,1,3,1,2,5,6,1945,1950,2,1,9,9,3,0.0,3,3,2,3,3,1,4,580.0,1,0.0,333.0,913.0,1,3,1,4,1048,510,0,1558,1.0,0.0,1,1,3,1,3,6,8,1,3,2.0,1962.0,1,1.0,288.0,3,3,3,0,0,0,0,0,0,0,0,4,2008,WD ,140000
1726,20,6,0.0,50102,1,0,2,4,1,1,2,27,3,3,1,1,6,5,1958,1958,2,3,10,10,3,0.0,3,3,2,4,3,4,4,909.0,1,0.0,723.0,1632.0,1,3,1,5,1650,0,0,1650,1.0,0.0,1,0,2,1,3,6,8,2,4,2.0,1958.0,1,2.0,518.0,3,3,3,0,0,0,0,138,0,0,0,3,2006,WD ,250764
1727,60,6,74.0,8899,1,0,3,1,1,1,1,19,3,3,1,4,8,5,2007,2007,4,1,13,13,4,108.0,5,3,3,4,3,3,6,40.0,1,0.0,908.0,948.0,1,5,1,5,948,1140,0,2088,0.0,0.0,2,1,4,1,4,10,8,1,4,4.0,2007.0,3,3.0,656.0,3,3,3,100,24,0,0,0,0,0,0,6,2008,WD ,250000
1728,60,6,65.0,10237,1,0,3,1,1,1,1,9,7,3,1,4,6,5,2005,2006,2,1,13,13,3,0.0,4,3,3,4,3,1,1,0.0,1,0.0,768.0,768.0,1,5,1,5,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,8,1,4,2.0,2005.0,3,2.0,400.0,3,3,3,100,38,0,0,0,0,0,0,6,2007,WD ,176000
1729,20,6,80.0,9736,1,0,3,1,1,1,1,16,2,3,1,1,6,6,1957,1969,2,1,14,14,2,289.0,3,3,2,3,3,1,4,668.0,3,138.0,525.0,1331.0,1,4,1,5,1721,0,0,1721,0.0,0.0,1,0,4,1,3,8,8,3,3,2.0,1957.0,1,2.0,464.0,3,3,3,0,0,0,0,0,0,0,0,4,2007,WD ,174850
1730,160,6,24.0,2364,1,0,3,1,1,1,1,18,3,3,5,4,6,5,1978,1978,2,1,10,3,3,0.0,3,3,2,4,3,1,5,320.0,1,0.0,484.0,804.0,1,3,1,5,804,744,0,1548,0.0,1.0,2,1,3,1,3,7,8,1,3,6.0,1978.0,1,2.0,440.0,3,3,3,108,0,0,0,0,0,0,0,7,2009,WD ,147000
1731,120,6,55.0,7892,1,0,3,1,1,1,1,24,3,3,5,1,6,5,1979,1979,2,1,10,10,3,0.0,3,3,2,4,3,1,1,0.0,1,0.0,918.0,918.0,1,3,1,5,918,0,0,918,0.0,0.0,2,0,2,1,3,5,8,1,3,2.0,1979.0,1,1.0,264.0,3,3,3,28,0,0,0,0,0,0,0,4,2010,WD ,99500
1732,60,6,95.0,12350,1,0,3,1,1,1,1,19,3,3,1,4,9,5,2009,2009,2,1,13,13,3,0.0,4,3,3,5,3,1,6,986.0,1,0.0,379.0,1365.0,1,5,1,5,1365,1325,0,2690,1.0,0.0,2,1,3,1,5,8,8,1,4,2.0,2009.0,2,3.0,864.0,3,3,3,0,197,0,0,0,0,0,0,7,2009,New,398800
1733,60,6,62.0,7917,1,0,3,1,1,1,1,9,3,3,1,4,6,5,1999,2000,2,1,13,13,3,0.0,3,3,3,4,3,1,1,0.0,1,0.0,953.0,953.0,1,5,1,5,953,694,0,1647,0.0,0.0,2,1,3,1,3,7,8,1,3,2.0,1999.0,2,2.0,460.0,3,3,3,0,40,0,0,0,0,0,0,8,2007,WD ,175000
1734,20,6,60.0,7200,1,0,3,1,1,1,1,16,3,3,1,1,5,7,1954,1954,2,1,9,9,3,0.0,3,3,2,3,3,1,1,0.0,1,0.0,825.0,825.0,1,3,1,4,825,0,0,825,0.0,1.0,1,0,2,1,3,4,8,0,0,2.0,1954.0,1,1.0,350.0,3,3,3,0,0,0,0,0,0,0,0,7,2008,WD ,109500
